15m_timestamp,15m_open,15m_high,15m_low,15m_close,15m_volume
1635221700000,62572.0,62654.5,62354.12,62382.69,4.768716
1635222600000,62382.69,62499.07,62307.64,62484.44,3.790916
1635223500000,62484.44,62599.99,62455.59,62485.22,2.559255
1635224400000,62485.22,62615.0,62485.22,62520.62,1.140471
1635225300000,62520.62,62553.19,62432.9,62477.24,9.903517
1635226200000,62477.24,62536.54,62333.77,62439.75,13.418606
1635227100000,62439.75,62466.31,62361.09,62393.04,2.700972
1635228000000,62393.04,62445.54,62222.23,62338.94,9.452522
1635228900000,62338.94,62500.0,62211.99,62500.0,5.213538
1635229800000,62500.0,62592.75,62414.61,62523.19,7.472203
1635230700000,62523.19,62523.19,62385.51,62385.51,1.282927
1635231600000,62385.51,62418.06,62225.12,62225.12,6.828854
1635232500000,62225.12,62312.0,62209.51,62297.41,2.054183
1635233400000,62297.41,62419.37,62297.41,62415.37,2.016176
1635234300000,62415.37,62476.99,62390.83,62426.98,1.426427
1635235200000,62426.98,63000.07,62426.98,62952.02,5.740941
1635236100000,62952.02,63085.22,62912.05,62938.12,6.662995
1635237000000,62938.12,63005.29,62783.82,62861.64,4.08918
1635237900000,62861.64,62965.49,62819.41,62819.41,1.249645
1635238800000,62819.41,62871.9,62715.04,62729.55,1.270809
1635239700000,62729.55,62823.65,62658.5,62797.27,1.404616
1635240600000,62797.27,62797.27,62624.95,62624.95,0.530847
1635241500000,62624.95,62704.85,62607.11,62679.69,2.415007
1635242400000,62679.69,62706.15,62570.0,62574.77,1.607634
1635243300000,62574.77,62909.95,62570.0,62801.65,4.196591
1635244200000,62801.65,62871.01,62745.0,62819.02,3.389968
1635245100000,62819.02,63000.0,62819.02,62999.24,4.50722
1635246000000,62999.24,63082.53,62870.41,62912.11,3.974015
1635246900000,62912.11,62980.0,62788.36,62788.36,2.84346
1635247800000,62788.36,62795.05,62688.33,62760.65,3.068437
1635248700000,62760.65,62842.86,62712.89,62752.21,1.504026
1635249600000,62752.21,62877.04,62707.3,62707.3,2.87268
1635250500000,62707.3,62707.44,62432.51,62472.07,1.406944
1635251400000,62472.07,62473.92,62301.18,62429.99,4.450785
1635252300000,62429.99,62572.35,62429.99,62480.31,1.190667
1635253200000,62480.31,62553.91,62339.59,62439.9,5.975477
1635254100000,62439.9,62570.18,62360.86,62455.71,4.749416
1635255000000,62455.71,62455.71,62125.0,62395.76,11.477309
1635255900000,62395.76,62446.43,62200.0,62200.0,1.808727
1635256800000,62200.0,62207.9,61836.0,62034.91,12.26317
1635257700000,62034.91,62100.97,61890.25,62016.29,2.808452
1635258600000,62016.29,62125.42,61927.99,61952.36,1.600111
1635259500000,61952.36,62042.16,61921.07,61940.63,9.327149
1635260400000,61940.63,62003.54,61850.0,61970.64,3.316965
1635261300000,61970.64,62243.91,61961.41,62087.2,7.5826
1635262200000,62087.2,62695.42,61935.92,62492.89,12.818521
1635263100000,62492.89,62758.03,62361.05,62530.43,12.767265
1635264000000,62530.43,62698.0,61872.0,62341.01,14.607259
1635264900000,62341.01,62400.6,62242.85,62354.91,2.343187
